KYCD106	KYCD1066+17_02_17+52215+86.45
KYCD106	KYCD1066R+16_12_07+3929+94.98
KYCD106	KYCD1069+16_10_30+22789+90.98
KYCD1061	KYCD1061+16_10_30+34345+85.95
KYCD1066	KYCD1066+16_10_30+34631+91.26
KYCD1066	KYCD1066+17_01_16+42021+88.41
KYCD1066	KYCD1066+17_02_17+52215+86.45
KYCD1066	KYCD1066R+16_12_07+3929+94.98
KYCD1069	KYCD1069+16_10_30+22789+90.98
KYCD107	KYCD107+16_09_12+33123+95.47
KYCD107	KYCD1071+16_10_30+25127+86.39
KYCD107	KYCD1071+17_01_16+357+89.95
KYCD107	KYCD1071+17_02_17+36111+85.63
KYCD107	KYCD1071R+16_12_07+992+89.49
KYCD107	KYCD1073+16_10_30+34454+87.14
KYCD107	KYCD1073+17_01_16+30294+88.34
KYCD107	KYCD1073+17_02_17+55230+86.48
KYCD107	KYCD1073R+16_12_07+72341+95.75
KYCD107	KYCD1075+16_10_30+34802+91.41
KYCD107	KYCD1075+17_01_16+19523+86.77
KYCD107	KYCD1075+17_02_17+60995+85.96
KYCD107	KYCD1075R+16_12_07+14523+94.58
KYCD107	KYCD1076+16_10_30+25756+91.59
KYCD107	KYCD1078+16_10_30+55531+90.93
KYCD1071	KYCD1071+16_10_30+25127+86.39
KYCD1071	KYCD1071+17_01_16+357+89.95
KYCD1071	KYCD1071+17_02_17+36111+85.63
KYCD1071	KYCD1071R+16_12_07+992+89.49
KYCD1073	KYCD1073+16_10_30+34454+87.14
KYCD1073	KYCD1073+17_01_16+30294+88.34
KYCD1073	KYCD1073+17_02_17+55230+86.48
KYCD1073	KYCD1073R+16_12_07+72341+95.75
KYCD1075	KYCD1075+16_10_30+34802+91.41
KYCD1075	KYCD1075+17_01_16+19523+86.77
KYCD1075	KYCD1075+17_02_17+60995+85.96
KYCD1075	KYCD1075R+16_12_07+14523+94.58
KYCD1076	KYCD1076+16_10_30+25756+91.59
KYCD1078	KYCD1078+16_10_30+55531+90.93
KYCD108	KYCD108+16_09_12+30524+94.29
KYCD108	KYCD108+17_01_16+59027+87.68
KYCD108	KYCD108+17_02_17+58453+86.37
KYCD108	KYCD1080+16_10_30+29750+91.43
KYCD108	KYCD1080+17_01_16+27462+87.94
KYCD108	KYCD1080+17_02_17+62611+87.3
KYCD108	KYCD1080R+16_12_07+85087+95.68
KYCD108	KYCD1082+16_10_30+41575+90.92
KYCD108	KYCD1082+17_01_16+45301+87.46
KYCD108	KYCD1082+17_02_17+59607+86.48
KYCD108	KYCD1082R+16_12_07+33953+95.04
KYCD108	KYCD1083+16_10_30+48007+89.5
KYCD108	KYCD1083+17_01_16+16985+89.75
KYCD108	KYCD1083+17_02_17+53509+87.03
KYCD108	KYCD1083R+16_12_07+10607+94.68
KYCD108	KYCD1085+16_10_30+39939+92.13
KYCD108	KYCD1085+17_01_16+71289+87.3
KYCD108	KYCD1085+17_02_17+68826+85.34
KYCD108	KYCD1085R+16_12_07+71576+96.19
KYCD1080	KYCD1080+16_10_30+29750+91.43
KYCD1080	KYCD1080+17_01_16+27462+87.94
KYCD1080	KYCD1080+17_02_17+62611+87.3
KYCD1080	KYCD1080R+16_12_07+85087+95.68
KYCD1082	KYCD1082+16_10_30+41575+90.92
KYCD1082	KYCD1082+17_01_16+45301+87.46
KYCD1082	KYCD1082+17_02_17+59607+86.48
KYCD1082	KYCD1082R+16_12_07+33953+95.04
KYCD1083	KYCD1083+16_10_30+48007+89.5
KYCD1083	KYCD1083+17_01_16+16985+89.75
KYCD1083	KYCD1083+17_02_17+53509+87.03
KYCD1083	KYCD1083R+16_12_07+10607+94.68
KYCD1085	KYCD1085+16_10_30+39939+92.13
KYCD1085	KYCD1085+17_01_16+71289+87.3
KYCD1085	KYCD1085+17_02_17+68826+85.34
KYCD1085	KYCD1085R+16_12_07+71576+96.19
KYCD109	KYCD109+16_09_12+26595+95.63
KYCD109	KYCD1090+16_10_30+33182+91.38
KYCD109	KYCD1092+16_10_30+29812+90.09
KYCD109	KYCD1093+16_12_07+12983+94.73
KYCD109	KYCD1093+16_12_28+44760+89.34
KYCD109	KYCD1093+17_01_16+6964+86.8
KYCD109	KYCD1093+17_02_17+66373+86.57
KYCD109	KYCD1096+16_12_07+9545+94.67
KYCD109	KYCD1096+16_12_28+49038+89.98
KYCD109	KYCD1096+17_01_16+6997+86.9
KYCD109	KYCD1096+17_02_17+65439+87.04
KYCD109	KYCD1097+16_10_30+27475+89.82
KYCD109	KYCD1097+16_12_07+24037+95.93
KYCD109	KYCD109702+17_01_16+12182+85.42
KYCD109	KYCD1097-2+16_12_28+56909+89.01
KYCD109	KYCD1097A2+17_02_17+45586+83.72
KYCD109	KYCD1099+16_10_30+24414+88.71
KYCD1104	KYCD1104+16_10_30+50973+91.59
KYCD1104	KYCD1104+17_01_16+57489+88.78
KYCD1104	KYCD1104+17_02_17+65604+86.42
KYCD1104	KYCD1104R+16_12_07+86720+95.32
KYCD1107	KYCD1107+16_10_30+28908+86.16
KYCD111	KYCD111+16_09_12+39307+96.06
KYCD111	KYCD111+17_01_16+113424+88.16
KYCD111	KYCD1111+16_10_30+32135+86.88
KYCD111	KYCD1111+17_01_16+48297+89.91
KYCD111	KYCD1111+17_02_17+82660+87.99
KYCD111	KYCD1111R+16_12_07+73912+95.82
KYCD111	KYCD1117+16_10_30+44824+86.62
KYCD111	KYCD1117+17_01_16+42776+88.75
KYCD111	KYCD1117+17_02_17+60148+87.5
KYCD111	KYCD1117R+16_12_07+46071+95.48
KYCD111	KYCD1118+16_10_30+37697+89.11
KYCD111	KYCD1119+16_10_30+31812+91.41
KYCD1111	KYCD1111+16_10_30+32135+86.88
KYCD1111	KYCD1111+17_01_16+48297+89.91
KYCD1111	KYCD1111+17_02_17+82660+87.99
KYCD1111	KYCD1111R+16_12_07+73912+95.82
KYCD1117	KYCD1117+16_10_30+44824+86.62
KYCD1117	KYCD1117+17_01_16+42776+88.75
KYCD1117	KYCD1117+17_02_17+60148+87.5
KYCD1117	KYCD1117R+16_12_07+46071+95.48
KYCD1118	KYCD1118+16_10_30+37697+89.11
KYCD1119	KYCD1119+16_10_30+31812+91.41
KYCD112	KYCD112+16_10_30+38218+88.86
KYCD112	KYCD112+17_01_16+10792+88.38
KYCD112	KYCD112+17_02_17+72209+86.31
KYCD112	KYCD1124+16_12_07+11057+92.15
KYCD112	KYCD1124+16_12_28+32254+87.07
KYCD112	KYCD1124+17_01_16+19615+87.55
KYCD112	KYCD1124+17_02_17+58706+86.17
KYCD112	KYCD1125+16_10_30+35859+86.11
KYCD112	KYCD1128+16_10_30+38914+91.45
KYCD112	KYCD1129+16_10_30+37649+85.97
KYCD112	KYCD112R+16_12_07+80807+94.82
KYCD1125	KYCD1125+16_10_30+35859+86.11
KYCD1128	KYCD1128+16_10_30+38914+91.45
KYCD1129	KYCD1129+16_10_30+37649+85.97
KYCD113	KYCD113+16_09_12+34653+95.69
KYCD113	KYCD1132+16_10_30+34088+91.89
KYCD113	KYCD1133+16_10_30+17559+82.05
KYCD113	KYCD1135+16_10_30+26731+88.35
KYCD113	KYCD1135+16_12_07+21602+91.22
KYCD113	KYCD1135-2+16_12_28+52869+85.14
KYCD113	KYCD1136+16_10_30+30324+91.86
KYCD113	KYCD1139+16_10_30+40626+85.18
KYCD113	KYCD1139+17_01_16+193+87.22
KYCD113	KYCD1139+17_02_17+52+86.44
KYCD113	KYCD1139R+16_12_07+296+86.61
KYCD1132	KYCD1132+16_10_30+34088+91.89
KYCD1133	KYCD1133+16_10_30+17559+82.05
KYCD1136	KYCD1136+16_10_30+30324+91.86
KYCD1139	KYCD1139+16_10_30+40626+85.18
KYCD1139	KYCD1139+17_01_16+193+87.22
KYCD1139	KYCD1139+17_02_17+52+86.44
KYCD1139	KYCD1139R+16_12_07+296+86.61
KYCD114	KYCD114+16_09_12+37145+95.61
KYCD114	KYCD114+17_01_16+99207+89.3
KYCD114	KYCD114+17_02_17+56571+87.11
KYCD114	KYCD1141+16_10_30+28348+88.07
KYCD114	KYCD1142+16_10_30+39867+89.81
KYCD114	KYCD1142+17_01_16+52653+85.92
KYCD114	KYCD1142+17_02_17+70768+84.37
KYCD114	KYCD1142R+16_12_07+37987+96.32
KYCD1141	KYCD1141+16_10_30+28348+88.07
KYCD1142	KYCD1142+16_10_30+39867+89.81
KYCD1142	KYCD1142+17_01_16+52653+85.92
KYCD1142	KYCD1142+17_02_17+70768+84.37
KYCD1142	KYCD1142R+16_12_07+37987+96.32
KYCD115	KYCD115+16_09_12+36466+95.04
KYCD115	KYCD115-3+16_10_30+44042+91.15
KYCD115	KYCD115-30+16_12_07+8769+93.24
KYCD115	KYCD115-30+16_12_28+36336+87.7
KYCD115	KYCD1156+16_10_30+14545+89.15
KYCD115	KYCD1156+17_01_16+467+83.66
KYCD115	KYCD1156+17_02_17+18455+87.14
KYCD115	KYCD1156WA+17_03_17+301+29.51
KYCD115	KYCD1156WA+17_03_21+25353+75.17
KYCD115	KYCD1156WA+17_03_24+19495+80.36
KYCD115	KYCD1156WB+17_03_17+257+30.38
KYCD115	KYCD1156WB+17_03_21+19858+74.86
KYCD115	KYCD1156WB+17_03_24+15042+80.02
KYCD115	KYCD115-7+16_10_30+39200+91.73
KYCD1156	KYCD1156+16_10_30+14545+89.15
KYCD1156	KYCD1156+17_01_16+467+83.66
KYCD1156	KYCD1156+17_02_17+18455+87.14
KYCD1156	KYCD1156WA+17_03_17+301+29.51
KYCD1156	KYCD1156WA+17_03_21+25353+75.17
KYCD1156	KYCD1156WA+17_03_24+19495+80.36
KYCD1156	KYCD1156WB+17_03_17+257+30.38
KYCD1156	KYCD1156WB+17_03_21+19858+74.86
KYCD1156	KYCD1156WB+17_03_24+15042+80.02
KYCD1161	KYCD1161+16_12_07+8675+94.34
KYCD1161	KYCD1161+16_12_28+57725+89.97
KYCD1161	KYCD1161+17_01_16+500+88.89
KYCD1161	KYCD1161+17_02_17+47959+86.58
KYCD1161	KYCD1161WA+17_03_17+235+29.47
KYCD1161	KYCD1161WA+17_03_21+17749+74.26
KYCD1161	KYCD1161WA+17_03_24+13972+79.5
KYCD1161	KYCD1161WB+17_03_17+296+27.35
KYCD1161	KYCD1161WB+17_03_21+20227+73.44
KYCD1161	KYCD1161WB+17_03_24+15868+78.23
KYCD1162	BKYCD1162+16_12_28+60856+89.09
KYCD1162	KYCD1162+16_10_30+43321+89.38
KYCD1163	BKYCD1163+16_12_28+64624+88.93
KYCD1163	KYCD1163+16_10_30+35079+90.85
KYCD1166	KYCD1166+16_10_30+19962+90.57
KYCD1166	KYCD1166+17_01_16+17859+88.34
KYCD1166	KYCD1166+17_02_17+20448+80.4
KYCD1166	KYCD1166WA+17_03_17+231+29.31
KYCD1166	KYCD1166WA+17_03_21+17715+72.91
KYCD1166	KYCD1166WA+17_03_24+13202+78.56
KYCD1166	KYCD1166WB+17_03_17+270+28.04
KYCD1166	KYCD1166WB+17_03_21+19489+73.69
KYCD1166	KYCD1166WB+17_03_24+14536+78.95
KYCD1167	KYCD1167+16_10_30+25356+91.47
KYCD1167	KYCD1167+17_01_16+5+61.1
KYCD1167	KYCD1167+17_02_17+9309+85.52
KYCD1167	KYCD1167+17_06_23+115310+92.44
KYCD1167	KYCD1167WA+17_03_17+222+28.33
KYCD1167	KYCD1167WA+17_03_21+17913+73.55
KYCD1167	KYCD1167WA+17_03_24+14058+78.68
KYCD1167	KYCD1167WB+17_03_17+171+29.94
KYCD1167	KYCD1167WB+17_03_21+17126+74.99
KYCD1167	KYCD1167WB+17_03_24+12576+79.88
KYCD117	BKYCD1172+16_12_28+66124+88.47
KYCD117	BKYCD1173+16_12_28+49211+86.88
KYCD117	BKYCD1174+16_12_28+70928+89.69
KYCD117	KYCD117+16_09_12+2801+96.14
KYCD117	KYCD1171+16_10_30+15771+91.36
KYCD117	KYCD1172+16_10_30+47384+90.97
KYCD117	KYCD1172+17_01_16+15203+88.11
KYCD117	KYCD1172+17_02_17+47620+86.18
KYCD117	KYCD1172WA+17_03_17+289+29.65
KYCD117	KYCD1172WA+17_03_21+23295+74.72
KYCD117	KYCD1172WA+17_03_24+17274+79.3
KYCD117	KYCD1172WB+17_03_17+325+29.38
KYCD117	KYCD1172WB+17_03_21+21662+75.33
KYCD117	KYCD1172WB+17_03_24+16307+79.67
KYCD117	KYCD1173+16_10_30+50457+91.29
KYCD117	KYCD1173+17_01_16+27066+88.93
KYCD117	KYCD1173+17_02_17+46212+85.6
KYCD117	KYCD1173WA+17_03_17+218+30.07
KYCD117	KYCD1173WA+17_03_21+17387+74.19
KYCD117	KYCD1173WA+17_03_24+12130+79.85
KYCD117	KYCD1173WB+17_03_17+238+28.89
KYCD117	KYCD1173WB+17_03_21+17334+73.8
KYCD117	KYCD1173WB+17_03_24+13935+79.11
KYCD117	KYCD1174+16_10_30+43254+91.13
KYCD117	KYCD1177+16_12_07+15507+93.16
KYCD117	KYCD1177+16_12_28+39996+88.68
KYCD117	KYCD1177+17_01_16+33+62.1
KYCD117	KYCD1177+17_02_17+41313+86.97
KYCD117	KYCD1177WA+17_03_17+341+27.52
KYCD117	KYCD1177WA+17_03_21+25946+74.93
KYCD117	KYCD1177WA+17_03_24+20247+79.31
KYCD117	KYCD1177WB+17_03_17+258+26.75
KYCD117	KYCD1177WB+17_03_21+22080+74.94
KYCD117	KYCD1177WB+17_03_24+16418+79.01
KYCD1171	KYCD1171+16_10_30+15771+91.36
KYCD1172	BKYCD1172+16_12_28+66124+88.47
KYCD1172	KYCD1172+16_10_30+47384+90.97
KYCD1172	KYCD1172+17_01_16+15203+88.11
KYCD1172	KYCD1172+17_02_17+47620+86.18
KYCD1172	KYCD1172WA+17_03_17+289+29.65
KYCD1172	KYCD1172WA+17_03_21+23295+74.72
KYCD1172	KYCD1172WA+17_03_24+17274+79.3
KYCD1172	KYCD1172WB+17_03_17+325+29.38
KYCD1172	KYCD1172WB+17_03_21+21662+75.33
KYCD1172	KYCD1172WB+17_03_24+16307+79.67
KYCD1173	BKYCD1173+16_12_28+49211+86.88
KYCD1173	KYCD1173+16_10_30+50457+91.29
KYCD1173	KYCD1173+17_01_16+27066+88.93
KYCD1173	KYCD1173+17_02_17+46212+85.6
KYCD1173	KYCD1173WA+17_03_17+218+30.07
KYCD1173	KYCD1173WA+17_03_21+17387+74.19
KYCD1173	KYCD1173WA+17_03_24+12130+79.85
KYCD1173	KYCD1173WB+17_03_17+238+28.89
KYCD1173	KYCD1173WB+17_03_21+17334+73.8
KYCD1173	KYCD1173WB+17_03_24+13935+79.11
KYCD1174	BKYCD1174+16_12_28+70928+89.69
KYCD1174	KYCD1174+16_10_30+43254+91.13
KYCD1177	KYCD1177+16_12_07+15507+93.16
KYCD1177	KYCD1177+16_12_28+39996+88.68
KYCD1177	KYCD1177+17_01_16+33+62.1
KYCD1177	KYCD1177+17_02_17+41313+86.97
KYCD1177	KYCD1177WA+17_03_17+341+27.52
KYCD1177	KYCD1177WA+17_03_21+25946+74.93
KYCD1177	KYCD1177WA+17_03_24+20247+79.31
KYCD1177	KYCD1177WB+17_03_17+258+26.75
KYCD1177	KYCD1177WB+17_03_21+22080+74.94
KYCD1177	KYCD1177WB+17_03_24+16418+79.01
KYCD118	BKYCD1181+16_12_28+73089+89.56
KYCD118	BKYCD1183+16_12_28+71929+89.15
KYCD118	KYCD118+16_09_12+44436+95.96
KYCD118	KYCD1181+16_10_30+35997+88.72
KYCD118	KYCD1182+16_10_30+35578+91.91
KYCD118	KYCD1182+17_01_16+10370+88.07
KYCD118	KYCD1182+17_02_17+17554+85.72
KYCD118	KYCD1182WA+17_03_17+227+29.74
KYCD118	KYCD1182WA+17_03_21+17674+75
KYCD118	KYCD1182WA+17_03_24+13535+79.63
KYCD118	KYCD1182WB+17_03_17+195+29.99
KYCD118	KYCD1182WB+17_03_21+15868+74.92
KYCD118	KYCD1182WB+17_03_24+12141+79.32
KYCD118	KYCD1183+16_10_30+48980+90.35
KYCD118	KYCD1183+17_01_16+26780+87.95
KYCD118	KYCD1183+17_02_17+42535+85.36
KYCD118	KYCD1183WA+17_03_17+235+30.35
KYCD118	KYCD1183WA+17_03_21+19480+73.44
KYCD118	KYCD1183WA+17_03_24+13501+79.08
KYCD118	KYCD1183WB+17_03_17+246+28.14
KYCD118	KYCD1183WB+17_03_21+19480+72.09
KYCD118	KYCD1183WB+17_03_24+15582+77.46
KYCD118	KYCD1185+16_10_30+28550+91.48
KYCD118	KYCD1186+16_10_30+11218+91.3
KYCD118	KYCD1186+17_01_16+20078+88.57
KYCD118	KYCD1186+17_02_17+22053+86.94
KYCD118	KYCD1186WA+17_03_17+298+28.7
KYCD118	KYCD1186WA+17_03_21+20654+73.85
KYCD118	KYCD1186WA+17_03_24+16327+78.95
KYCD118	KYCD1186WB+17_03_17+287+28.57
KYCD118	KYCD1186WB+17_03_21+19983+74
KYCD118	KYCD1186WB+17_03_24+16454+78.53
KYCD118	KYCD1188-LZ-A+17_06_02+23474+87.8
KYCD118	KYCD1188-LZ-B+17_06_02+25022+88.02
KYCD118	KYCD1188-LZ-C+17_06_02+12943+87.28
KYCD118	KYCD1188-LZ-D+17_06_02+11705+87.62
KYCD118	KYCD1188-X-A+17_06_02+29583+84.67
KYCD118	KYCD1188-X-B+17_06_02+26900+85.11
KYCD118	KYCD1188-X-C+17_06_02+16331+84.21
KYCD118	KYCD1188-X-D+17_06_02+14305+85.25
KYCD118	KYCD1188-XZ-A+17_06_02+31333+86.79
KYCD118	KYCD1188-XZ-B+17_06_02+34748+81.1
KYCD118	KYCD1188-XZ-C+17_06_02+14894+86.61
KYCD118	KYCD1188-XZ-D+17_06_02+15767+79.41
KYCD118	KYCD1189+16_12_07+14617+94.94
KYCD118	KYCD1189+16_12_28+43373+90.33
KYCD118	KYCD1189+17_01_16+1+96.6
KYCD118	KYCD1189+17_02_17+47762+87.68
KYCD118	KYCD1189WA+17_03_17+296+29.14
KYCD118	KYCD1189WA+17_03_21+21113+75.49
KYCD118	KYCD1189WA+17_03_24+16571+79.59
KYCD118	KYCD1189WB+17_03_17+349+29.94
KYCD118	KYCD1189WB+17_03_21+26958+76.11
KYCD118	KYCD1189WB+17_03_24+19290+81.12
KYCD118	KYCD118a+16_10_30+37159+91.46
KYCD118	KYCD118b+16_10_30+33995+90.16
KYCD1181	BKYCD1181+16_12_28+73089+89.56
KYCD1181	KYCD1181+16_10_30+35997+88.72
KYCD1182	KYCD1182+16_10_30+35578+91.91
KYCD1182	KYCD1182+17_01_16+10370+88.07
KYCD1182	KYCD1182+17_02_17+17554+85.72
KYCD1182	KYCD1182WA+17_03_17+227+29.74
KYCD1182	KYCD1182WA+17_03_21+17674+75
KYCD1182	KYCD1182WA+17_03_24+13535+79.63
KYCD1182	KYCD1182WB+17_03_17+195+29.99
KYCD1182	KYCD1182WB+17_03_21+15868+74.92
KYCD1182	KYCD1182WB+17_03_24+12141+79.32
KYCD1183	BKYCD1183+16_12_28+71929+89.15
KYCD1183	KYCD1183+16_10_30+48980+90.35
KYCD1183	KYCD1183+17_01_16+26780+87.95
KYCD1183	KYCD1183+17_02_17+42535+85.36
KYCD1183	KYCD1183WA+17_03_17+235+30.35
KYCD1183	KYCD1183WA+17_03_21+19480+73.44
KYCD1183	KYCD1183WA+17_03_24+13501+79.08
KYCD1183	KYCD1183WB+17_03_17+246+28.14
KYCD1183	KYCD1183WB+17_03_21+19480+72.09
KYCD1183	KYCD1183WB+17_03_24+15582+77.46
KYCD1185	KYCD1185+16_10_30+28550+91.48
KYCD1186	KYCD1186+16_10_30+11218+91.3
KYCD1186	KYCD1186+17_01_16+20078+88.57
KYCD1186	KYCD1186+17_02_17+22053+86.94
KYCD1186	KYCD1186WA+17_03_17+298+28.7
KYCD1186	KYCD1186WA+17_03_21+20654+73.85
KYCD1186	KYCD1186WA+17_03_24+16327+78.95
KYCD1186	KYCD1186WB+17_03_17+287+28.57
KYCD1186	KYCD1186WB+17_03_21+19983+74
KYCD1186	KYCD1186WB+17_03_24+16454+78.53
KYCD1188	KYCD1188-LZ-A+17_06_02+23474+87.8
KYCD1188	KYCD1188-LZ-B+17_06_02+25022+88.02
KYCD1188	KYCD1188-LZ-C+17_06_02+12943+87.28
KYCD1188	KYCD1188-LZ-D+17_06_02+11705+87.62
KYCD1188	KYCD1188-X-A+17_06_02+29583+84.67
KYCD1188	KYCD1188-X-B+17_06_02+26900+85.11
KYCD1188	KYCD1188-X-C+17_06_02+16331+84.21
KYCD1188	KYCD1188-X-D+17_06_02+14305+85.25
KYCD1188	KYCD1188-XZ-A+17_06_02+31333+86.79
KYCD1188	KYCD1188-XZ-B+17_06_02+34748+81.1
KYCD1188	KYCD1188-XZ-C+17_06_02+14894+86.61
KYCD1188	KYCD1188-XZ-D+17_06_02+15767+79.41
KYCD1189	KYCD1189+16_12_07+14617+94.94
KYCD1189	KYCD1189+16_12_28+43373+90.33
KYCD1189	KYCD1189+17_01_16+1+96.6
KYCD1189	KYCD1189+17_02_17+47762+87.68
KYCD1189	KYCD1189WA+17_03_17+296+29.14
KYCD1189	KYCD1189WA+17_03_21+21113+75.49
KYCD1189	KYCD1189WA+17_03_24+16571+79.59
KYCD1189	KYCD1189WB+17_03_17+349+29.94
KYCD1189	KYCD1189WB+17_03_21+26958+76.11
KYCD1189	KYCD1189WB+17_03_24+19290+81.12
KYCD1191	KYCD1191+16_10_30+32309+89.65
KYCD1192	KYCD1192+16_10_30+19030+89.48
KYCD1192	KYCD1192+17_01_16+778+87.46
KYCD1192	KYCD1192+17_02_17+7014+86.11
KYCD1192	KYCD1192WA+17_03_17+316+29.55
KYCD1192	KYCD1192WA+17_03_21+23178+75.77
KYCD1192	KYCD1192WA+17_03_24+19777+80.17
KYCD1192	KYCD1192WB+17_03_17+287+29.05
KYCD1192	KYCD1192WB+17_03_21+21652+74.67
KYCD1192	KYCD1192WB+17_03_24+15588+79.57
KYCD1194	KYCD1194+16_12_07+15119+94.31
KYCD1194	KYCD1194+16_12_28+63881+90.25
KYCD1194	KYCD1194+17_01_16+8+45.98
KYCD1194	KYCD1194+17_02_17+35388+86.98
KYCD1194	KYCD1194WA+17_03_17+178+29.43
KYCD1194	KYCD1194WA+17_03_21+16650+74.3
KYCD1194	KYCD1194WA+17_03_24+12961+79.16
KYCD1194	KYCD1194WB+17_03_17+212+30.62
KYCD1194	KYCD1194WB+17_03_24+14145+80.26
KYCD1195	BKYCD1195+16_12_28+69346+90.12
KYCD1195	KYCD1195+16_10_30+30128+91.59
KYCD1195	KYCD1195+17_06_23+1289+92.61
KYCD1196	KYCD1196+16_10_30+24759+91.98
KYCD1196	KYCD1196+17_01_16+952+87.2
KYCD1196	KYCD1196+17_02_17+11594+86.9
KYCD1196	KYCD1196+17_06_23+109139+92.89
KYCD1196	KYCD1196WA+17_03_17+256+29.06
KYCD1196	KYCD1196WA+17_03_21+20763+74.67
KYCD1196	KYCD1196WA+17_03_24+15805+79.85
KYCD1196	KYCD1196WB+17_03_17+252+28.9
KYCD1196	KYCD1196WB+17_03_21+20722+73.92
KYCD1196	KYCD1196WB+17_03_24+16084+78.99
KYCD1197	BKYCD1197+16_12_28+63452+89.83
KYCD1197	KYCD1197+16_10_30+42768+92.4
KYCD120	KYCD120+16_09_12+36965+95.86
KYCD120	KYCD1200+16_10_30+38826+91.67
KYCD120	KYCD1200+17_01_16+44924+85.88
KYCD120	KYCD1200+17_02_17+45755+82.65
KYCD120	KYCD1200WA+17_03_17+287+29.41
KYCD120	KYCD1200WA+17_03_21+18125+74.65
KYCD120	KYCD1200WA+17_03_24+14634+79.01
KYCD120	KYCD1200WB+17_03_17+322+30.09
KYCD120	KYCD1200WB+17_03_21+21427+74.3
KYCD120	KYCD1200WB+17_03_24+17013+79.13
KYCD120	KYCD120a+16_10_30+30117+91.42
KYCD120	KYCD120b+16_10_30+27982+90.82
KYCD1200	KYCD1200+16_10_30+38826+91.67
KYCD1200	KYCD1200+17_01_16+44924+85.88
KYCD1200	KYCD1200+17_02_17+45755+82.65
KYCD1200	KYCD1200WA+17_03_17+287+29.41
KYCD1200	KYCD1200WA+17_03_21+18125+74.65
KYCD1200	KYCD1200WA+17_03_24+14634+79.01
KYCD1200	KYCD1200WB+17_03_17+322+30.09
KYCD1200	KYCD1200WB+17_03_21+21427+74.3
KYCD1200	KYCD1200WB+17_03_24+17013+79.13
KYCD121	KYCD121+16_09_12+41658+95.3
KYCD122	KYCD122+16_09_12+37291+95.32
KYCD122	KYCD122+17_01_16+108041+89.06
KYCD123	KYCD123+16_09_12+37830+95.62
KYCD123	KYCD123a+16_10_30+30035+91.38
KYCD123	KYCD123b+16_10_30+25055+90.51
KYCD124	KYCD124+16_09_12+41501+96.2
KYCD124	KYCD124a+16_10_30+36362+91.55
KYCD124	KYCD124b+16_10_30+35919+90.67
KYCD125	KYCD125+16_09_12+32483+93.42
KYCD126	KYCD126+16_09_12+42566+95.67
KYCD126	KYCD126a+16_10_30+36921+92
KYCD126	KYCD126b+16_10_30+28872+87.17
KYCD130	KYCD130+16_09_12+35753+95.77
KYCD130	KYCD1301A+17_02_17+42637+86.97
KYCD130	KYCD1301AW+17_02_17+56766+86.63
KYCD130	KYCD1301B+17_02_17+35111+87.33
KYCD130	KYCD1301BW+17_02_17+54988+86.4
KYCD130	KYCD1304+16_12_07+27502+95.04
KYCD130	KYCD1304+16_12_28+43382+90.1
KYCD130	KYCD1304+17_01_16+4+56.86
KYCD130	KYCD1304+17_02_17+37685+86.04
KYCD130	KYCD1304WA+17_03_17+247+28.22
KYCD130	KYCD1304WA+17_03_21+20986+73.49
KYCD130	KYCD1304WA+17_03_24+16248+78.99
KYCD130	KYCD1304WB+17_03_17+242+27.01
KYCD130	KYCD1304WB+17_03_21+19504+72.37
KYCD130	KYCD1304WB+17_03_24+14455+77.7
KYCD130	KYCD1305+16_10_30+23504+90.75
KYCD130	KYCD1307+16_12_28+61011+87.77
KYCD130	KYCD1307+17_06_23+90388+90.23
KYCD130	KYCD1309WA+17_03_17+197+29.27
KYCD130	KYCD1309WA+17_03_21+17279+74.6
KYCD130	KYCD1309WA+17_03_24+12606+79.92
KYCD130	KYCD1309WB+17_03_17+285+26.88
KYCD130	KYCD1309WB+17_03_21+18393+72.61
KYCD130	KYCD1309WB+17_03_24+14840+78.24
KYCD1301	KYCD1301A+17_02_17+42637+86.97
KYCD1301	KYCD1301AW+17_02_17+56766+86.63
KYCD1301	KYCD1301B+17_02_17+35111+87.33
KYCD1301	KYCD1301BW+17_02_17+54988+86.4
KYCD1304	KYCD1304+16_12_07+27502+95.04
KYCD1304	KYCD1304+16_12_28+43382+90.1
KYCD1304	KYCD1304+17_01_16+4+56.86
KYCD1304	KYCD1304+17_02_17+37685+86.04
KYCD1304	KYCD1304WA+17_03_17+247+28.22
KYCD1304	KYCD1304WA+17_03_21+20986+73.49
KYCD1304	KYCD1304WA+17_03_24+16248+78.99
KYCD1304	KYCD1304WB+17_03_17+242+27.01
KYCD1304	KYCD1304WB+17_03_21+19504+72.37
KYCD1304	KYCD1304WB+17_03_24+14455+77.7
KYCD1309	KYCD1309WA+17_03_17+197+29.27
KYCD1309	KYCD1309WA+17_03_21+17279+74.6
KYCD1309	KYCD1309WA+17_03_24+12606+79.92
KYCD1309	KYCD1309WB+17_03_17+285+26.88
KYCD1309	KYCD1309WB+17_03_21+18393+72.61
KYCD1309	KYCD1309WB+17_03_24+14840+78.24
KYCD131	KYCD131+16_09_12+31713+95.12
KYCD131	KYCD1310WA+17_03_17+423+29.8
KYCD131	KYCD1310WA+17_03_24+23274+80.52
KYCD131	KYCD1310WB+17_03_17+408+29.17
KYCD131	KYCD1310WB+17_03_21+27232+75.56
KYCD131	KYCD1310WB+17_03_24+22294+80.18
